Sr. No.,Name,Symbol,Date,Open,High,Low,Close,Volume,Market Cap
50,Ethereum,ETH,"May 17, 2022","$2,022.88 ","$2,113.06 ","$2,015.97 ","$2,090.41 ","$18,509,929,297 ","$252,562,157,297 "
51,Ethereum,ETH,"May 16, 2022","$2,145.84 ","$2,145.84 ","$1,988.81 ","$2,022.73 ","$21,459,552,191 ","$244,357,879,748 "
52,Ethereum,ETH,"May 15, 2022","$2,056.18 ","$2,147.19 ","$2,008.16 ","$2,145.71 ","$14,846,088,335 ","$259,186,464,087 "
53,Ethereum,ETH,"May 14, 2022","$2,014.28 ","$2,063.43 ","$1,956.57 ","$2,056.27 ","$15,457,044,616 ","$248,356,265,278 "
54,Ethereum,ETH,"May 13, 2022","$1,960.12 ","$2,139.71 ","$1,941.98 ","$2,014.42 ","$24,816,096,567 ","$243,274,721,467 "
55,Ethereum,ETH,"May 12, 2022","$2,072.50 ","$2,170.46 ","$1,748.30 ","$1,961.70 ","$42,463,486,402 ","$236,882,074,239 "
56,Ethereum,ETH,"May 11, 2022","$2,342.75 ","$2,441.08 ","$2,018.86 ","$2,072.11 ","$45,743,399,154 ","$250,186,937,448 "
57,Ethereum,ETH,"May 10, 2022","$2,242.65 ","$2,450.76 ","$2,206.76 ","$2,343.51 ","$38,202,099,639 ","$282,924,938,115 "
58,Ethereum,ETH,"May 09, 2022","$2,518.51 ","$2,528.26 ","$2,238.06 ","$2,245.43 ","$36,333,567,678 ","$271,054,331,837 "
59,Ethereum,ETH,"May 08, 2022","$2,636.12 ","$2,638.83 ","$2,498.43 ","$2,517.46 ","$20,802,269,935 ","$303,859,041,427 "
60,Ethereum,ETH,"May 07, 2022","$2,694.99 ","$2,696.65 ","$2,599.52 ","$2,636.09 ","$13,369,276,367 ","$318,142,976,736 "
61,Ethereum,ETH,"May 06, 2022","$2,748.93 ","$2,754.84 ","$2,645.34 ","$2,694.98 ","$21,027,599,270 ","$325,214,199,379 "
62,Ethereum,ETH,"May 05, 2022","$2,940.23 ","$2,948.96 ","$2,704.92 ","$2,749.21 ","$22,642,925,048 ","$331,722,438,860 "
63,Ethereum,ETH,"May 04, 2022","$2,783.13 ","$2,956.69 ","$2,779.27 ","$2,940.64 ","$18,186,749,944 ","$354,781,969,604 "
64,Ethereum,ETH,"May 03, 2022","$2,857.15 ","$2,859.19 ","$2,762.12 ","$2,783.48 ","$13,026,093,219 ","$335,783,385,600 "
65,Ethereum,ETH,"May 02, 2022","$2,827.61 ","$2,874.15 ","$2,785.52 ","$2,857.41 ","$18,609,741,545 ","$344,664,213,659 "
66,Ethereum,ETH,"May 01, 2022","$2,729.99 ","$2,838.70 ","$2,728.08 ","$2,827.76 ","$15,332,730,152 ","$341,049,885,442 "
67,Ethereum,ETH,"Apr 30, 2022","$2,815.53 ","$2,836.83 ","$2,727.41 ","$2,730.19 ","$13,520,941,867 ","$329,245,687,215 "
68,Ethereum,ETH,"Apr 29, 2022","$2,936.78 ","$2,943.45 ","$2,782.44 ","$2,815.60 ","$18,771,041,399 ","$339,508,249,529 "
69,Ethereum,ETH,"Apr 28, 2022","$2,888.85 ","$2,973.13 ","$2,861.82 ","$2,936.94 ","$18,443,524,633 ","$354,099,998,307 "
70,Ethereum,ETH,"Apr 27, 2022","$2,808.65 ","$2,911.88 ","$2,802.27 ","$2,888.93 ","$17,419,284,041 ","$348,272,874,148 "
71,Ethereum,ETH,"Apr 26, 2022","$3,008.95 ","$3,026.42 ","$2,786.25 ","$2,808.30 ","$19,052,045,399 ","$338,514,769,949 "
72,Ethereum,ETH,"Apr 25, 2022","$2,922.99 ","$3,018.42 ","$2,804.51 ","$3,009.39 ","$22,332,690,614 ","$362,714,896,494 "
73,Ethereum,ETH,"Apr 24, 2022","$2,937.35 ","$2,961.88 ","$2,922.13 ","$2,922.73 ","$9,696,829,579 ","$352,230,955,094 "
74,Ethereum,ETH,"Apr 23, 2022","$2,964.80 ","$2,975.32 ","$2,926.74 ","$2,938.11 ","$9,116,955,609 ","$354,042,065,766 "
75,Ethereum,ETH,"Apr 22, 2022","$2,986.94 ","$3,024.85 ","$2,942.36 ","$2,964.84 ","$16,782,795,477 ","$357,225,521,174 "
76,Ethereum,ETH,"Apr 21, 2022","$3,077.83 ","$3,173.45 ","$2,962.41 ","$2,987.48 ","$20,783,591,093 ","$359,913,941,107 "
77,Ethereum,ETH,"Apr 20, 2022","$3,103.93 ","$3,157.89 ","$3,045.29 ","$3,077.75 ","$15,547,362,265 ","$370,747,899,753 "
78,Ethereum,ETH,"Apr 19, 2022","$3,057.57 ","$3,125.08 ","$3,035.54 ","$3,104.11 ","$14,156,035,096 ","$373,881,545,796 "
79,Ethereum,ETH,"Apr 18, 2022","$2,993.48 ","$3,062.52 ","$2,893.91 ","$3,057.61 ","$18,629,381,299 ","$368,239,502,264 "
80,Ethereum,ETH,"Apr 17, 2022","$3,061.88 ","$3,075.78 ","$2,989.04 ","$2,993.40 ","$10,463,091,281 ","$360,466,921,074 "
81,Ethereum,ETH,"Apr 16, 2022","$3,041.12 ","$3,074.89 ","$3,016.42 ","$3,062.31 ","$8,766,710,365 ","$368,723,505,202 "
82,Ethereum,ETH,"Apr 15, 2022","$3,020.13 ","$3,044.29 ","$3,001.12 ","$3,040.92 ","$11,256,651,536 ","$366,106,878,801 "
83,Ethereum,ETH,"Apr 14, 2022","$3,117.82 ","$3,139.93 ","$2,988.44 ","$3,019.91 ","$15,821,419,931 ","$363,537,133,351 "
84,Ethereum,ETH,"Apr 13, 2022","$3,029.88 ","$3,123.58 ","$3,006.48 ","$3,118.34 ","$16,088,473,629 ","$375,344,730,159 "
85,Ethereum,ETH,"Apr 12, 2022","$2,981.42 ","$3,077.45 ","$2,957.87 ","$3,030.38 ","$20,235,707,410 ","$364,715,602,736 "
86,Ethereum,ETH,"Apr 11, 2022","$3,209.58 ","$3,214.46 ","$2,962.76 ","$2,981.05 ","$21,891,804,831 ","$358,739,023,179 "
87,Ethereum,ETH,"Apr 10, 2022","$3,261.29 ","$3,303.00 ","$3,211.87 ","$3,211.87 ","$10,427,054,790 ","$386,471,827,351 "
88,Ethereum,ETH,"Apr 09, 2022","$3,191.98 ","$3,261.96 ","$3,187.47 ","$3,261.92 ","$9,908,112,156 ","$392,450,014,876 "
89,Ethereum,ETH,"Apr 08, 2022","$3,233.27 ","$3,301.61 ","$3,179.14 ","$3,192.07 ","$17,557,050,669 ","$384,004,266,017 "
90,Ethereum,ETH,"Apr 07, 2022","$3,172.20 ","$3,263.47 ","$3,155.58 ","$3,233.27 ","$16,745,496,605 ","$388,917,301,310 "
91,Ethereum,ETH,"Apr 06, 2022","$3,411.67 ","$3,411.67 ","$3,171.20 ","$3,171.69 ","$25,632,563,639 ","$381,466,903,809 "
92,Ethereum,ETH,"Apr 05, 2022","$3,521.24 ","$3,546.71 ","$3,410.55 ","$3,411.79 ","$16,681,503,199 ","$410,298,423,739 "
93,Ethereum,ETH,"Apr 04, 2022","$3,522.36 ","$3,535.15 ","$3,422.00 ","$3,521.24 ","$18,209,969,743 ","$423,413,008,036 "
94,Ethereum,ETH,"Apr 03, 2022","$3,444.81 ","$3,573.96 ","$3,421.26 ","$3,522.83 ","$15,333,808,649 ","$423,557,081,705 "
95,Ethereum,ETH,"Apr 02, 2022","$3,449.79 ","$3,521.28 ","$3,442.00 ","$3,445.06 ","$23,571,556,215 ","$414,159,902,497 "
96,Ethereum,ETH,"Apr 01, 2022","$3,282.58 ","$3,467.56 ","$3,223.89 ","$3,449.55 ","$20,982,988,937 ","$414,654,032,151 "
97,Ethereum,ETH,"Mar 31, 2022","$3,385.29 ","$3,435.13 ","$3,272.93 ","$3,281.64 ","$17,685,495,686 ","$394,425,928,251 "
98,Ethereum,ETH,"Mar 30, 2022","$3,401.53 ","$3,435.29 ","$3,349.24 ","$3,385.16 ","$15,302,506,131 ","$406,821,918,325 "
99,Ethereum,ETH,"Mar 29, 2022","$3,335.02 ","$3,470.19 ","$3,335.02 ","$3,401.99 ","$19,533,323,636 ","$408,798,491,703 "
100,Ethereum,ETH,"Mar 28, 2022","$3,292.32 ","$3,424.02 ","$3,279.03 ","$3,336.63 ","$20,620,450,770 ","$400,900,140,647 "
101,Ethereum,ETH,"Mar 27, 2022","$3,143.80 ","$3,291.58 ","$3,130.00 ","$3,291.58 ","$13,431,866,834 ","$395,441,924,036 "
102,Ethereum,ETH,"Mar 26, 2022","$3,106.41 ","$3,146.83 ","$3,091.83 ","$3,143.18 ","$8,876,420,740 ","$377,571,096,915 "
103,Ethereum,ETH,"Mar 25, 2022","$3,108.45 ","$3,183.96 ","$3,087.49 ","$3,106.67 ","$17,030,503,831 ","$373,143,966,537 "
104,Ethereum,ETH,"Mar 24, 2022","$3,031.06 ","$3,118.39 ","$3,012.33 ","$3,108.06 ","$18,070,503,166 ","$373,268,685,628 "
105,Ethereum,ETH,"Mar 23, 2022","$2,973.15 ","$3,036.75 ","$2,933.31 ","$3,031.07 ","$16,008,767,658 ","$363,981,070,562 "
106,Ethereum,ETH,"Mar 22, 2022","$2,897.77 ","$3,040.38 ","$2,892.54 ","$2,973.13 ","$16,830,539,230 ","$356,983,458,904 "
107,Ethereum,ETH,"Mar 21, 2022","$2,860.10 ","$2,954.56 ","$2,838.25 ","$2,897.98 ","$15,206,116,098 ","$347,920,723,063 "
108,Ethereum,ETH,"Mar 20, 2022","$2,946.55 ","$2,956.97 ","$2,826.11 ","$2,860.46 ","$12,684,727,326 ","$343,377,833,604 "
109,Ethereum,ETH,"Mar 19, 2022","$2,944.72 ","$2,979.99 ","$2,910.80 ","$2,946.26 ","$11,576,463,120 ","$353,637,851,553 "
110,Ethereum,ETH,"Mar 18, 2022","$2,814.43 ","$2,973.62 ","$2,774.86 ","$2,945.34 ","$15,830,879,093 ","$353,488,093,017 "
111,Ethereum,ETH,"Mar 17, 2022","$2,771.96 ","$2,826.16 ","$2,751.56 ","$2,814.85 ","$12,685,265,194 ","$337,789,077,518 "
112,Ethereum,ETH,"Mar 16, 2022","$2,620.03 ","$2,781.31 ","$2,610.76 ","$2,772.06 ","$17,915,109,769 ","$332,615,747,238 "
113,Ethereum,ETH,"Mar 15, 2022","$2,590.67 ","$2,662.33 ","$2,515.77 ","$2,620.15 ","$12,861,105,614 ","$314,353,415,766 "
114,Ethereum,ETH,"Mar 14, 2022","$2,518.49 ","$2,604.03 ","$2,505.30 ","$2,590.70 ","$11,244,398,839 ","$310,784,628,715 "
115,Ethereum,ETH,"Mar 13, 2022","$2,573.49 ","$2,594.55 ","$2,503.89 ","$2,518.94 ","$8,632,000,379 ","$302,142,844,336 "
116,Ethereum,ETH,"Mar 12, 2022","$2,559.66 ","$2,606.44 ","$2,559.13 ","$2,574.75 ","$6,532,996,574 ","$308,802,688,253 "
117,Ethereum,ETH,"Mar 11, 2022","$2,608.27 ","$2,664.56 ","$2,534.69 ","$2,559.56 ","$12,382,419,582 ","$306,945,646,022 "
118,Ethereum,ETH,"Mar 10, 2022","$2,729.12 ","$2,729.12 ","$2,566.19 ","$2,608.05 ","$13,292,477,213 ","$312,725,132,203 "
119,Ethereum,ETH,"Mar 09, 2022","$2,577.17 ","$2,761.80 ","$2,573.66 ","$2,729.78 ","$14,173,665,398 ","$327,284,646,384 "
120,Ethereum,ETH,"Mar 08, 2022","$2,497.72 ","$2,618.17 ","$2,489.76 ","$2,576.75 ","$13,922,922,903 ","$308,901,634,237 "
121,Ethereum,ETH,"Mar 07, 2022","$2,555.30 ","$2,639.94 ","$2,455.59 ","$2,497.77 ","$14,594,098,731 ","$299,399,838,914 "
122,Ethereum,ETH,"Mar 06, 2022","$2,664.94 ","$2,673.64 ","$2,555.04 ","$2,555.04 ","$8,872,976,607 ","$306,229,430,306 "
123,Ethereum,ETH,"Mar 05, 2022","$2,618.47 ","$2,679.10 ","$2,596.99 ","$2,664.83 ","$8,072,368,396 ","$319,352,820,653 "
124,Ethereum,ETH,"Mar 04, 2022","$2,834.99 ","$2,835.18 ","$2,587.75 ","$2,617.16 ","$14,496,939,024 ","$313,604,105,839 "
125,Ethereum,ETH,"Mar 03, 2022","$2,950.16 ","$2,964.67 ","$2,797.32 ","$2,834.47 ","$13,091,199,728 ","$339,605,220,817 "
126,Ethereum,ETH,"Mar 02, 2022","$2,972.47 ","$3,026.87 ","$2,919.94 ","$2,950.12 ","$16,636,517,503 ","$353,421,574,640 "
127,Ethereum,ETH,"Mar 01, 2022","$2,919.78 ","$3,029.65 ","$2,868.94 ","$2,972.49 ","$18,757,425,786 ","$356,060,928,142 "
128,Ethereum,ETH,"Feb 28, 2022","$2,621.17 ","$2,929.18 ","$2,586.39 ","$2,919.20 ","$19,266,124,733 ","$349,638,704,204 "
129,Ethereum,ETH,"Feb 27, 2022","$2,780.50 ","$2,831.13 ","$2,581.62 ","$2,621.80 ","$16,150,857,254 ","$313,983,181,396 "
130,Ethereum,ETH,"Feb 26, 2022","$2,764.99 ","$2,849.42 ","$2,745.01 ","$2,781.11 ","$11,724,648,351 ","$333,024,181,663 "
131,Ethereum,ETH,"Feb 25, 2022","$2,598.44 ","$2,821.97 ","$2,579.21 ","$2,764.54 ","$17,208,902,048 ","$331,001,574,996 "
132,Ethereum,ETH,"Feb 24, 2022","$2,588.17 ","$2,689.05 ","$2,308.91 ","$2,598.07 ","$29,312,342,666 ","$311,035,019,270 "
133,Ethereum,ETH,"Feb 23, 2022","$2,639.45 ","$2,741.37 ","$2,587.41 ","$2,590.36 ","$13,382,637,240 ","$310,077,026,340 "
134,Ethereum,ETH,"Feb 22, 2022","$2,572.90 ","$2,648.92 ","$2,510.68 ","$2,639.30 ","$16,360,200,507 ","$315,899,223,813 "
135,Ethereum,ETH,"Feb 21, 2022","$2,627.67 ","$2,752.46 ","$2,568.25 ","$2,573.82 ","$18,646,392,740 ","$308,026,942,925 "
136,Ethereum,ETH,"Feb 20, 2022","$2,763.76 ","$2,763.76 ","$2,585.95 ","$2,628.65 ","$11,641,437,834 ","$314,553,542,349 "
137,Ethereum,ETH,"Feb 19, 2022","$2,784.87 ","$2,826.35 ","$2,707.38 ","$2,763.70 ","$9,774,183,169 ","$330,676,602,382 "
138,Ethereum,ETH,"Feb 18, 2022","$2,884.34 ","$2,937.31 ","$2,761.64 ","$2,785.73 ","$15,748,173,433 ","$333,274,482,393 "
139,Ethereum,ETH,"Feb 17, 2022","$3,126.86 ","$3,154.62 ","$2,861.85 ","$2,881.48 ","$15,860,206,214 ","$344,691,405,366 "
140,Ethereum,ETH,"Feb 16, 2022","$3,180.45 ","$3,181.62 ","$3,055.17 ","$3,127.83 ","$12,352,406,833 ","$374,117,832,127 "
141,Ethereum,ETH,"Feb 15, 2022","$2,933.73 ","$3,185.52 ","$2,917.86 ","$3,179.88 ","$13,921,257,873 ","$380,300,250,254 "
142,Ethereum,ETH,"Feb 14, 2022","$2,880.19 ","$2,957.96 ","$2,840.26 ","$2,933.48 ","$12,164,552,172 ","$350,792,159,064 "
143,Ethereum,ETH,"Feb 13, 2022","$2,916.79 ","$2,947.78 ","$2,845.40 ","$2,883.46 ","$9,054,963,563 ","$344,772,260,795 "
144,Ethereum,ETH,"Feb 12, 2022","$2,927.39 ","$2,980.08 ","$2,870.18 ","$2,917.36 ","$11,254,355,757 ","$348,785,733,007 "
145,Ethereum,ETH,"Feb 11, 2022","$3,077.41 ","$3,127.45 ","$2,888.71 ","$2,927.38 ","$16,043,881,065 ","$349,944,259,218 "
146,Ethereum,ETH,"Feb 10, 2022","$3,240.11 ","$3,271.32 ","$3,070.38 ","$3,077.48 ","$18,629,485,080 ","$367,845,386,121 "
147,Ethereum,ETH,"Feb 09, 2022","$3,121.18 ","$3,263.16 ","$3,063.16 ","$3,239.46 ","$13,951,308,490 ","$387,161,915,316 "
148,Ethereum,ETH,"Feb 08, 2022","$3,143.01 ","$3,219.47 ","$3,038.38 ","$3,122.61 ","$17,136,080,906 ","$373,154,427,925 "
149,Ethereum,ETH,"Feb 07, 2022","$3,057.42 ","$3,182.53 ","$3,002.93 ","$3,142.47 ","$15,197,063,785 ","$375,485,569,686 "
150,Ethereum,ETH,"Feb 06, 2022","$3,014.96 ","$3,061.26 ","$2,965.43 ","$3,057.48 ","$9,466,018,022 ","$365,288,302,067 "
151,Ethereum,ETH,"Feb 05, 2022","$2,984.45 ","$3,054.13 ","$2,966.78 ","$3,014.65 ","$13,102,093,957 ","$360,130,344,738 "
152,Ethereum,ETH,"Feb 04, 2022","$2,681.06 ","$2,983.59 ","$2,675.44 ","$2,983.59 ","$18,987,223,729 ","$356,379,709,501 "
153,Ethereum,ETH,"Feb 03, 2022","$2,682.23 ","$2,712.48 ","$2,587.78 ","$2,679.16 ","$12,755,505,065 ","$319,980,125,796 "
154,Ethereum,ETH,"Feb 02, 2022","$2,791.96 ","$2,802.21 ","$2,630.12 ","$2,682.85 ","$13,876,301,217 ","$320,384,932,826 "
155,Ethereum,ETH,"Feb 01, 2022","$2,687.90 ","$2,802.32 ","$2,682.62 ","$2,792.12 ","$13,194,846,235 ","$333,395,296,200 "
156,Ethereum,ETH,"Jan 31, 2022","$2,603.26 ","$2,697.74 ","$2,489.07 ","$2,688.28 ","$13,778,234,614 ","$320,959,888,865 "
157,Ethereum,ETH,"Jan 30, 2022","$2,598.56 ","$2,631.41 ","$2,550.46 ","$2,603.47 ","$9,501,221,177 ","$310,798,780,839 "
158,Ethereum,ETH,"Jan 29, 2022","$2,546.59 ","$2,627.61 ","$2,526.99 ","$2,597.08 ","$11,172,062,661 ","$310,001,494,765 "
159,Ethereum,ETH,"Jan 28, 2022","$2,421.65 ","$2,548.78 ","$2,367.83 ","$2,547.09 ","$14,666,227,351 ","$303,999,533,601 "
160,Ethereum,ETH,"Jan 27, 2022","$2,467.19 ","$2,510.45 ","$2,328.45 ","$2,423.00 ","$16,126,522,783 ","$289,156,264,094 "
161,Ethereum,ETH,"Jan 26, 2022","$2,455.58 ","$2,705.78 ","$2,417.68 ","$2,468.03 ","$21,229,909,340 ","$294,496,473,175 "
162,Ethereum,ETH,"Jan 25, 2022","$2,440.39 ","$2,498.51 ","$2,359.38 ","$2,455.93 ","$16,179,776,932 ","$293,019,902,304 "
163,Ethereum,ETH,"Jan 24, 2022","$2,535.89 ","$2,537.21 ","$2,172.30 ","$2,440.35 ","$28,220,804,648 ","$291,127,719,901 "
164,Ethereum,ETH,"Jan 23, 2022","$2,406.92 ","$2,542.14 ","$2,381.52 ","$2,535.04 ","$16,481,489,511 ","$302,389,263,381 "
165,Ethereum,ETH,"Jan 22, 2022","$2,561.15 ","$2,615.25 ","$2,330.25 ","$2,405.18 ","$27,369,692,036 ","$286,866,655,647 "
166,Ethereum,ETH,"Jan 21, 2022","$3,002.96 ","$3,029.08 ","$2,496.81 ","$2,557.93 ","$26,796,291,874 ","$305,050,189,407 "
167,Ethereum,ETH,"Jan 20, 2022","$3,095.27 ","$3,265.34 ","$3,000.91 ","$3,001.12 ","$10,645,922,764 ","$357,862,901,302 "
168,Ethereum,ETH,"Jan 19, 2022","$3,163.85 ","$3,171.16 ","$3,055.21 ","$3,095.83 ","$13,187,424,144 ","$369,113,617,589 "
169,Ethereum,ETH,"Jan 18, 2022","$3,212.29 ","$3,236.02 ","$3,096.12 ","$3,164.03 ","$13,024,154,091 ","$377,202,294,416 "
170,Ethereum,ETH,"Jan 17, 2022","$3,350.95 ","$3,355.82 ","$3,157.22 ","$3,212.30 ","$12,344,309,617 ","$382,914,238,639 "
171,Ethereum,ETH,"Jan 16, 2022","$3,330.39 ","$3,376.40 ","$3,291.56 ","$3,350.92 ","$9,505,934,874 ","$399,392,136,112 "
172,Ethereum,ETH,"Jan 15, 2022","$3,309.84 ","$3,364.54 ","$3,278.67 ","$3,330.53 ","$9,619,999,078 ","$396,916,629,873 "
