Sr. No.,Name,Symbol,Date,Open,High,Low,Close,Volume,Market Cap
110,Polkadot,DOT,"Mar 18, 2022",$18.75 ,$19.18 ,$18.18 ,$18.99 ,"$751,608,989 ","$18,755,999,343 "
111,Polkadot,DOT,"Mar 17, 2022",$19.05 ,$19.27 ,$18.66 ,$18.75 ,"$804,681,001 ","$18,518,822,610 "
112,Polkadot,DOT,"Mar 16, 2022",$17.83 ,$19.15 ,$17.76 ,$19.05 ,"$1,201,525,130 ","$18,816,710,742 "
113,Polkadot,DOT,"Mar 15, 2022",$17.69 ,$18.00 ,$17.08 ,$17.83 ,"$673,341,299 ","$17,607,547,985 "
114,Polkadot,DOT,"Mar 14, 2022",$17.25 ,$17.83 ,$17.08 ,$17.70 ,"$728,004,973 ","$17,476,155,791 "
115,Polkadot,DOT,"Mar 13, 2022",$18.15 ,$18.36 ,$17.20 ,$17.25 ,"$707,977,397 ","$17,033,700,978 "
116,Polkadot,DOT,"Mar 12, 2022",$17.74 ,$18.67 ,$17.73 ,$18.15 ,"$994,605,789 ","$17,928,438,684 "
117,Polkadot,DOT,"Mar 11, 2022",$16.98 ,$18.41 ,$16.75 ,$17.73 ,"$1,236,681,337 ","$17,514,149,107 "
118,Polkadot,DOT,"Mar 10, 2022",$17.86 ,$17.89 ,$16.75 ,$16.98 ,"$750,062,051 ","$16,768,226,632 "
119,Polkadot,DOT,"Mar 09, 2022",$16.96 ,$18.05 ,$16.93 ,$17.87 ,"$857,533,887 ","$17,644,759,484 "
120,Polkadot,DOT,"Mar 08, 2022",$16.43 ,$17.23 ,$16.36 ,$16.95 ,"$874,178,607 ","$16,743,075,144 "
121,Polkadot,DOT,"Mar 07, 2022",$16.98 ,$17.12 ,$16.06 ,$16.43 ,"$944,798,572 ","$16,227,405,714 "
122,Polkadot,DOT,"Mar 06, 2022",$17.31 ,$17.55 ,$16.59 ,$16.98 ,"$737,656,667 ","$16,767,936,113 "
123,Polkadot,DOT,"Mar 05, 2022",$16.77 ,$17.74 ,$16.27 ,$17.31 ,"$757,666,761 ","$17,097,686,360 "
124,Polkadot,DOT,"Mar 04, 2022",$18.02 ,$18.03 ,$16.55 ,$16.76 ,"$1,047,537,594 ","$16,548,946,161 "
125,Polkadot,DOT,"Mar 03, 2022",$18.60 ,$18.63 ,$17.81 ,$18.02 ,"$1,037,430,689 ","$17,795,511,184 "
126,Polkadot,DOT,"Mar 02, 2022",$18.88 ,$19.23 ,$18.41 ,$18.59 ,"$1,205,395,336 ","$18,362,524,076 "
127,Polkadot,DOT,"Mar 01, 2022",$18.94 ,$19.54 ,$18.39 ,$18.88 ,"$1,659,644,223 ","$18,645,993,879 "
128,Polkadot,DOT,"Feb 28, 2022",$17.48 ,$19.01 ,$16.75 ,$18.94 ,"$1,791,272,324 ","$18,705,825,243 "
129,Polkadot,DOT,"Feb 27, 2022",$18.01 ,$18.66 ,$17.20 ,$17.47 ,"$1,354,421,088 ","$17,256,381,348 "
130,Polkadot,DOT,"Feb 26, 2022",$17.25 ,$18.67 ,$17.22 ,$18.02 ,"$1,418,827,902 ","$17,800,681,672 "
131,Polkadot,DOT,"Feb 25, 2022",$16.17 ,$17.41 ,$15.84 ,$17.25 ,"$1,228,501,074 ","$17,036,045,208 "
132,Polkadot,DOT,"Feb 24, 2022",$16.00 ,$16.55 ,$14.14 ,$16.17 ,"$2,249,049,472 ","$15,970,062,776 "
133,Polkadot,DOT,"Feb 23, 2022",$16.57 ,$17.40 ,$15.97 ,$16.01 ,"$1,280,516,751 ","$15,810,719,771 "
134,Polkadot,DOT,"Feb 22, 2022",$16.19 ,$16.67 ,$15.84 ,$16.56 ,"$1,116,940,496 ","$16,358,536,727 "
135,Polkadot,DOT,"Feb 21, 2022",$16.93 ,$17.70 ,$16.10 ,$16.19 ,"$1,330,919,934 ","$15,991,004,130 "
136,Polkadot,DOT,"Feb 20, 2022",$17.88 ,$17.88 ,$16.74 ,$16.93 ,"$883,758,628 ","$16,720,220,594 "
137,Polkadot,DOT,"Feb 19, 2022",$17.84 ,$18.21 ,$17.41 ,$17.89 ,"$590,901,300 ","$17,670,024,926 "
138,Polkadot,DOT,"Feb 18, 2022",$18.13 ,$18.56 ,$17.71 ,$17.85 ,"$918,690,491 ","$17,624,044,527 "
139,Polkadot,DOT,"Feb 17, 2022",$19.79 ,$19.99 ,$17.89 ,$18.11 ,"$1,081,608,217 ","$17,884,983,441 "
140,Polkadot,DOT,"Feb 16, 2022",$20.15 ,$20.17 ,$19.12 ,$19.80 ,"$890,277,874 ","$19,555,210,854 "
141,Polkadot,DOT,"Feb 15, 2022",$18.71 ,$20.27 ,$18.67 ,$20.14 ,"$891,617,857 ","$19,894,466,413 "
142,Polkadot,DOT,"Feb 14, 2022",$18.81 ,$18.90 ,$18.08 ,$18.71 ,"$834,381,954 ","$18,482,304,643 "
143,Polkadot,DOT,"Feb 13, 2022",$18.82 ,$19.26 ,$18.45 ,$18.83 ,"$741,039,938 ","$18,597,584,972 "
144,Polkadot,DOT,"Feb 12, 2022",$18.97 ,$19.40 ,$18.39 ,$18.82 ,"$982,928,210 ","$18,584,998,263 "
145,Polkadot,DOT,"Feb 11, 2022",$20.62 ,$20.72 ,$18.68 ,$18.96 ,"$1,383,736,959 ","$18,726,915,345 "
146,Polkadot,DOT,"Feb 10, 2022",$21.93 ,$22.43 ,$20.60 ,$20.64 ,"$1,497,572,222 ","$20,378,752,051 "
147,Polkadot,DOT,"Feb 09, 2022",$21.68 ,$22.21 ,$21.14 ,$21.93 ,"$952,902,519 ","$21,658,021,699 "
148,Polkadot,DOT,"Feb 08, 2022",$22.37 ,$23.13 ,$21.11 ,$21.69 ,"$1,444,549,625 ","$21,419,754,153 "
149,Polkadot,DOT,"Feb 07, 2022",$21.90 ,$22.65 ,$21.45 ,$22.36 ,"$1,356,167,813 ","$22,086,726,718 "
150,Polkadot,DOT,"Feb 06, 2022",$21.37 ,$21.90 ,$20.92 ,$21.90 ,"$830,919,540 ","$21,631,280,300 "
