Sr. No.,Name,Symbol,Date,Open,High,Low,Close,Volume,Market Cap
64,UNUS SED LEO,LEO,"May 03, 2022",$5.74 ,$5.77 ,$5.60 ,$5.60 ,"$7,107,514 ","$5,344,722,244 "
65,UNUS SED LEO,LEO,"May 02, 2022",$5.56 ,$5.76 ,$5.46 ,$5.74 ,"$6,701,312 ","$5,478,431,165 "
66,UNUS SED LEO,LEO,"May 01, 2022",$5.67 ,$5.68 ,$5.49 ,$5.56 ,"$6,853,956 ","$5,301,050,326 "
67,UNUS SED LEO,LEO,"Apr 30, 2022",$5.71 ,$5.76 ,$5.61 ,$5.67 ,"$7,363,766 ","$5,405,764,373 "
68,UNUS SED LEO,LEO,"Apr 29, 2022",$5.71 ,$5.79 ,$5.69 ,$5.71 ,"$6,600,301 ","$5,447,465,017 "
69,UNUS SED LEO,LEO,"Apr 28, 2022",$5.78 ,$5.83 ,$5.70 ,$5.71 ,"$7,852,251 ","$5,448,292,587 "
70,UNUS SED LEO,LEO,"Apr 27, 2022",$5.82 ,$5.86 ,$5.77 ,$5.78 ,"$6,637,168 ","$5,517,174,474 "
71,UNUS SED LEO,LEO,"Apr 26, 2022",$5.93 ,$6.02 ,$5.79 ,$5.83 ,"$6,870,468 ","$5,557,470,550 "
72,UNUS SED LEO,LEO,"Apr 25, 2022",$5.83 ,$5.98 ,$5.82 ,$5.93 ,"$7,095,061 ","$5,659,794,406 "
73,UNUS SED LEO,LEO,"Apr 24, 2022",$5.89 ,$5.92 ,$5.82 ,$5.83 ,"$6,572,929 ","$5,560,320,068 "
74,UNUS SED LEO,LEO,"Apr 23, 2022",$5.85 ,$5.89 ,$5.78 ,$5.89 ,"$6,689,124 ","$5,616,637,396 "
75,UNUS SED LEO,LEO,"Apr 22, 2022",$5.94 ,$5.98 ,$5.82 ,$5.85 ,"$6,567,808 ","$5,581,060,816 "
76,UNUS SED LEO,LEO,"Apr 21, 2022",$5.96 ,$6.03 ,$5.92 ,$5.94 ,"$6,920,612 ","$5,670,905,987 "
77,UNUS SED LEO,LEO,"Apr 20, 2022",$5.84 ,$5.97 ,$5.81 ,$5.96 ,"$7,197,712 ","$5,681,947,568 "
78,UNUS SED LEO,LEO,"Apr 19, 2022",$5.94 ,$5.99 ,$5.72 ,$5.82 ,"$7,269,573 ","$5,552,398,133 "
79,UNUS SED LEO,LEO,"Apr 18, 2022",$5.86 ,$5.98 ,$5.79 ,$5.95 ,"$6,366,875 ","$5,678,276,210 "
80,UNUS SED LEO,LEO,"Apr 17, 2022",$5.83 ,$5.87 ,$5.73 ,$5.85 ,"$5,865,051 ","$5,584,986,319 "
81,UNUS SED LEO,LEO,"Apr 16, 2022",$5.77 ,$5.89 ,$5.76 ,$5.83 ,"$6,347,574 ","$5,558,899,132 "
