Sr. No.,Name,Symbol,Date,Open,High,Low,Close,Volume,Market Cap
156,USD Coin,USDC,"Jan 31, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,977,541,960 ","$49,848,162,626 "
157,USD Coin,USDC,"Jan 30, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,333,906,963 ","$49,800,880,429 "
158,USD Coin,USDC,"Jan 29, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,941,069,881 ","$49,739,175,193 "
159,USD Coin,USDC,"Jan 28, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,809,047,239 ","$49,645,733,199 "
160,USD Coin,USDC,"Jan 27, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$5,023,632,111 ","$49,373,594,427 "
161,USD Coin,USDC,"Jan 26, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$5,195,373,046 ","$49,632,437,388 "
162,USD Coin,USDC,"Jan 25, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,146,328,235 ","$48,579,858,785 "
163,USD Coin,USDC,"Jan 24, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$7,468,827,146 ","$48,058,913,063 "
164,USD Coin,USDC,"Jan 23, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,572,234,577 ","$47,651,385,219 "
165,USD Coin,USDC,"Jan 22, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$6,945,199,430 ","$43,264,434,004 "
166,USD Coin,USDC,"Jan 21, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$7,940,219,543 ","$42,797,813,924 "
167,USD Coin,USDC,"Jan 20, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$3,125,580,294 ","$46,367,978,527 "
168,USD Coin,USDC,"Jan 19, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$3,239,858,099 ","$46,051,186,883 "
169,USD Coin,USDC,"Jan 18, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$3,223,501,722 ","$45,737,305,225 "
170,USD Coin,USDC,"Jan 17, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$3,025,152,126 ","$45,483,737,542 "
171,USD Coin,USDC,"Jan 16, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,296,999,988 ","$45,434,277,768 "
172,USD Coin,USDC,"Jan 15, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,837,817,560 ","$45,273,082,061 "
173,USD Coin,USDC,"Jan 14, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,005,995,393 ","$45,171,641,830 "
174,USD Coin,USDC,"Jan 13, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$3,601,566,982 ","$44,946,411,341 "
175,USD Coin,USDC,"Jan 12, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$3,486,307,844 ","$44,631,425,711 "
176,USD Coin,USDC,"Jan 11, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$3,645,526,457 ","$44,101,728,591 "
177,USD Coin,USDC,"Jan 10, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,659,945,891 ","$43,821,519,567 "
178,USD Coin,USDC,"Jan 09, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,921,877,299 ","$43,635,467,097 "
179,USD Coin,USDC,"Jan 08, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,278,836,552 ","$43,501,587,470 "
180,USD Coin,USDC,"Jan 07, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,710,183,601 ","$39,702,380,217 "
181,USD Coin,USDC,"Jan 06, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,569,272,674 ","$43,076,362,784 "
