Sr. No.,Name,Symbol,Date,Open,High,Low,Close,Volume,Market Cap
154,Solana,SOL,"Feb 02, 2022",$110.02 ,$111.96 ,$97.74 ,$101.84 ,"$3,297,984,784 ","$32,067,089,981 "
155,Solana,SOL,"Feb 01, 2022",$99.73 ,$112.98 ,$99.48 ,$109.98 ,"$3,568,466,349 ","$34,630,740,597 "
156,Solana,SOL,"Jan 31, 2022",$93.30 ,$100.73 ,$89.59 ,$99.74 ,"$1,888,454,241 ","$31,427,675,611 "
157,Solana,SOL,"Jan 30, 2022",$96.25 ,$97.30 ,$91.71 ,$93.30 ,"$1,110,338,981 ","$29,398,127,131 "
158,Solana,SOL,"Jan 29, 2022",$91.35 ,$98.61 ,$90.96 ,$96.22 ,"$1,727,329,992 ","$30,320,117,871 "
159,Solana,SOL,"Jan 28, 2022",$89.53 ,$93.36 ,$87.57 ,$91.31 ,"$2,156,098,049 ","$28,760,488,351 "
160,Solana,SOL,"Jan 27, 2022",$92.22 ,$94.06 ,$86.19 ,$89.63 ,"$2,513,945,822 ","$28,231,276,793 "
161,Solana,SOL,"Jan 26, 2022",$94.72 ,$103.72 ,$89.81 ,$92.24 ,"$3,177,186,515 ","$29,051,998,871 "
162,Solana,SOL,"Jan 25, 2022",$91.66 ,$99.70 ,$87.76 ,$94.72 ,"$2,842,652,332 ","$29,821,092,634 "
163,Solana,SOL,"Jan 24, 2022",$99.62 ,$99.77 ,$81.23 ,$91.65 ,"$4,664,539,688 ","$28,841,432,696 "
164,Solana,SOL,"Jan 23, 2022",$94.31 ,$104.52 ,$93.59 ,$99.58 ,"$2,548,191,912 ","$31,336,377,846 "
165,Solana,SOL,"Jan 22, 2022",$111.98 ,$113.59 ,$89.29 ,$94.18 ,"$4,039,466,376 ","$29,621,569,902 "
166,Solana,SOL,"Jan 21, 2022",$127.33 ,$128.43 ,$107.91 ,$111.97 ,"$3,771,688,473 ","$35,215,581,863 "
167,Solana,SOL,"Jan 20, 2022",$135.79 ,$143.62 ,$127.17 ,$127.21 ,"$984,099,352 ","$40,002,152,189 "
168,Solana,SOL,"Jan 19, 2022",$141.55 ,$142.29 ,$133.36 ,$135.79 ,"$1,444,663,456 ","$42,659,386,706 "
169,Solana,SOL,"Jan 18, 2022",$139.93 ,$142.47 ,$134.90 ,$141.59 ,"$1,449,435,942 ","$44,479,908,452 "
170,Solana,SOL,"Jan 17, 2022",$147.88 ,$148.21 ,$137.50 ,$139.93 ,"$1,487,772,250 ","$43,958,119,359 "
171,Solana,SOL,"Jan 16, 2022",$147.79 ,$151.77 ,$146.40 ,$147.86 ,"$1,172,854,751 ","$46,428,403,267 "
172,Solana,SOL,"Jan 15, 2022",$146.18 ,$149.35 ,$144.42 ,$147.80 ,"$1,123,271,784 ","$46,411,116,638 "
173,Solana,SOL,"Jan 14, 2022",$146.03 ,$150.47 ,$142.39 ,$146.16 ,"$1,822,320,951 ","$45,895,557,121 "
174,Solana,SOL,"Jan 13, 2022",$151.69 ,$157.54 ,$146.01 ,$146.01 ,"$2,177,023,564 ","$45,522,685,150 "
175,Solana,SOL,"Jan 12, 2022",$140.20 ,$152.94 ,$138.55 ,$151.70 ,"$2,242,337,550 ","$47,297,750,723 "
176,Solana,SOL,"Jan 11, 2022",$135.94 ,$143.30 ,$134.13 ,$140.18 ,"$1,554,197,314 ","$43,687,287,951 "
177,Solana,SOL,"Jan 10, 2022",$140.83 ,$143.56 ,$130.80 ,$135.95 ,"$2,040,883,379 ","$42,328,403,947 "
178,Solana,SOL,"Jan 09, 2022",$142.54 ,$145.44 ,$138.39 ,$140.84 ,"$1,599,123,912 ","$43,849,094,270 "
179,Solana,SOL,"Jan 08, 2022",$136.40 ,$147.84 ,$134.02 ,$142.51 ,"$2,730,000,333 ","$44,370,497,801 "
180,Solana,SOL,"Jan 07, 2022",$150.41 ,$150.52 ,$135.15 ,$136.40 ,"$2,926,269,672 ","$42,449,507,269 "
181,Solana,SOL,"Jan 06, 2022",$155.11 ,$155.11 ,$146.67 ,$150.43 ,"$2,097,172,620 ","$46,546,249,338 "
