Sr. No.,Name,Symbol,Date,Open,High,Low,Close,Volume,Market Cap
59,Binance USD,BUSD,"May 08, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$10,452,215,427 ","$17,328,366,096 "
60,Binance USD,BUSD,"May 07, 2022",$1.00 ,$1.01 ,$1.00 ,$1.00 ,"$7,651,705,097 ","$17,504,924,409 "
61,Binance USD,BUSD,"May 06, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,736,115,059 ","$17,516,938,462 "
62,Binance USD,BUSD,"May 05, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$5,751,936,759 ","$17,845,267,418 "
63,Binance USD,BUSD,"May 04, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,710,352,627 ","$17,827,978,227 "
64,Binance USD,BUSD,"May 03, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$3,528,620,566 ","$17,828,074,975 "
65,Binance USD,BUSD,"May 02, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,091,207,060 ","$17,871,775,927 "
66,Binance USD,BUSD,"May 01, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,076,247,218 ","$17,709,746,263 "
67,Binance USD,BUSD,"Apr 30, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,034,171,469 ","$17,678,324,562 "
68,Binance USD,BUSD,"Apr 29, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$5,410,035,667 ","$17,631,806,084 "
69,Binance USD,BUSD,"Apr 28, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$5,111,536,143 ","$17,388,448,834 "
70,Binance USD,BUSD,"Apr 27, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,058,882,381 ","$17,402,628,778 "
71,Binance USD,BUSD,"Apr 26, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,937,535,207 ","$17,535,721,953 "
