Sr. No.,Name,Symbol,Date,Open,High,Low,Close,Volume,Market Cap
33,TRON,TRX,"Jun 03, 2022",$0.08 ,$0.09 ,$0.08 ,$0.08 ,"$806,751,464 ","$7,564,481,468 "
34,TRON,TRX,"Jun 02, 2022",$0.08 ,$0.09 ,$0.08 ,$0.08 ,"$1,015,848,750 ","$7,851,246,669 "
35,TRON,TRX,"Jun 01, 2022",$0.08 ,$0.09 ,$0.08 ,$0.08 ,"$1,758,857,734 ","$7,782,002,460 "
36,TRON,TRX,"May 31, 2022",$0.08 ,$0.08 ,$0.08 ,$0.08 ,"$983,838,110 ","$7,909,708,182 "
37,TRON,TRX,"May 30, 2022",$0.08 ,$0.08 ,$0.08 ,$0.08 ,"$930,393,865 ","$7,822,431,871 "
38,TRON,TRX,"May 29, 2022",$0.08 ,$0.08 ,$0.08 ,$0.08 ,"$744,344,490 ","$7,564,027,713 "
39,TRON,TRX,"May 28, 2022",$0.08 ,$0.08 ,$0.08 ,$0.08 ,"$895,921,518 ","$7,634,419,480 "
40,TRON,TRX,"May 27, 2022",$0.08 ,$0.08 ,$0.08 ,$0.08 ,"$1,464,024,903 ","$7,575,096,750 "
41,TRON,TRX,"May 26, 2022",$0.08 ,$0.09 ,$0.08 ,$0.08 ,"$1,876,632,595 ","$7,764,264,577 "
42,TRON,TRX,"May 25, 2022",$0.08 ,$0.09 ,$0.08 ,$0.08 ,"$1,379,210,475 ","$8,007,114,051 "
43,TRON,TRX,"May 24, 2022",$0.08 ,$0.08 ,$0.08 ,$0.08 ,"$1,477,540,632 ","$7,628,171,007 "
44,TRON,TRX,"May 23, 2022",$0.08 ,$0.08 ,$0.08 ,$0.08 ,"$1,295,306,336 ","$7,258,172,631 "
45,TRON,TRX,"May 22, 2022",$0.07 ,$0.08 ,$0.07 ,$0.08 ,"$893,396,754 ","$7,473,363,176 "
46,TRON,TRX,"May 21, 2022",$0.07 ,$0.08 ,$0.07 ,$0.07 ,"$762,864,621 ","$7,166,514,509 "
47,TRON,TRX,"May 20, 2022",$0.07 ,$0.07 ,$0.07 ,$0.07 ,"$1,027,930,564 ","$6,931,434,157 "
48,TRON,TRX,"May 19, 2022",$0.07 ,$0.07 ,$0.07 ,$0.07 ,"$1,024,380,447 ","$7,165,600,973 "
49,TRON,TRX,"May 18, 2022",$0.07 ,$0.07 ,$0.07 ,$0.07 ,"$882,600,967 ","$6,924,293,697 "
50,TRON,TRX,"May 17, 2022",$0.07 ,$0.07 ,$0.07 ,$0.07 ,"$952,468,477 ","$7,059,633,362 "
51,TRON,TRX,"May 16, 2022",$0.07 ,$0.07 ,$0.07 ,$0.07 ,"$855,280,675 ","$6,754,785,478 "
52,TRON,TRX,"May 15, 2022",$0.07 ,$0.07 ,$0.07 ,$0.07 ,"$870,741,567 ","$7,089,172,174 "
53,TRON,TRX,"May 14, 2022",$0.07 ,$0.08 ,$0.07 ,$0.07 ,"$1,027,296,113 ","$7,117,850,153 "
54,TRON,TRX,"May 13, 2022",$0.07 ,$0.08 ,$0.07 ,$0.07 ,"$1,476,857,085 ","$7,285,616,991 "
55,TRON,TRX,"May 12, 2022",$0.07 ,$0.08 ,$0.07 ,$0.07 ,"$2,368,941,622 ","$6,617,955,336 "
56,TRON,TRX,"May 11, 2022",$0.08 ,$0.08 ,$0.06 ,$0.07 ,"$4,142,562,948 ","$7,312,516,735 "
57,TRON,TRX,"May 10, 2022",$0.07 ,$0.08 ,$0.07 ,$0.08 ,"$2,462,951,535 ","$7,560,776,497 "
58,TRON,TRX,"May 09, 2022",$0.09 ,$0.09 ,$0.07 ,$0.07 ,"$2,918,306,329 ","$7,208,256,319 "
59,TRON,TRX,"May 08, 2022",$0.08 ,$0.09 ,$0.08 ,$0.09 ,"$2,832,185,588 ","$8,626,071,847 "
60,TRON,TRX,"May 07, 2022",$0.09 ,$0.09 ,$0.08 ,$0.08 ,"$3,071,282,411 ","$8,235,369,875 "
61,TRON,TRX,"May 06, 2022",$0.07 ,$0.09 ,$0.07 ,$0.09 ,"$3,585,606,184 ","$8,755,038,927 "
62,TRON,TRX,"May 05, 2022",$0.09 ,$0.09 ,$0.07 ,$0.07 ,"$2,820,369,694 ","$7,577,730,835 "
63,TRON,TRX,"May 04, 2022",$0.07 ,$0.09 ,$0.07 ,$0.09 ,"$2,980,152,527 ","$8,763,116,430 "
64,TRON,TRX,"May 03, 2022",$0.07 ,$0.07 ,$0.07 ,$0.07 ,"$1,731,810,530 ","$7,349,728,000 "
65,TRON,TRX,"May 02, 2022",$0.07 ,$0.07 ,$0.06 ,$0.07 ,"$1,653,747,358 ","$6,989,480,608 "
66,TRON,TRX,"May 01, 2022",$0.06 ,$0.07 ,$0.06 ,$0.07 ,"$1,781,670,101 ","$7,204,837,037 "
67,TRON,TRX,"Apr 30, 2022",$0.06 ,$0.07 ,$0.06 ,$0.06 ,"$1,060,740,399 ","$6,377,935,574 "
68,TRON,TRX,"Apr 29, 2022",$0.06 ,$0.07 ,$0.06 ,$0.06 ,"$1,446,734,275 ","$6,456,030,378 "
69,TRON,TRX,"Apr 28, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$750,546,636 ","$6,478,413,481 "
70,TRON,TRX,"Apr 27, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$769,914,329 ","$6,424,636,973 "
71,TRON,TRX,"Apr 26, 2022",$0.07 ,$0.07 ,$0.06 ,$0.06 ,"$759,564,577 ","$6,292,597,775 "
72,TRON,TRX,"Apr 25, 2022",$0.07 ,$0.07 ,$0.06 ,$0.07 ,"$822,895,494 ","$6,639,425,674 "
73,TRON,TRX,"Apr 24, 2022",$0.07 ,$0.07 ,$0.06 ,$0.07 ,"$731,832,317 ","$6,676,854,624 "
74,TRON,TRX,"Apr 23, 2022",$0.07 ,$0.07 ,$0.07 ,$0.07 ,"$859,038,929 ","$6,875,607,586 "
75,TRON,TRX,"Apr 22, 2022",$0.07 ,$0.07 ,$0.07 ,$0.07 ,"$1,803,457,516 ","$6,788,128,412 "
76,TRON,TRX,"Apr 21, 2022",$0.06 ,$0.07 ,$0.06 ,$0.07 ,"$3,205,960,176 ","$7,262,714,354 "
77,TRON,TRX,"Apr 20, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$982,946,556 ","$6,366,985,441 "
78,TRON,TRX,"Apr 19, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$968,416,694 ","$6,440,955,118 "
79,TRON,TRX,"Apr 18, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$1,069,156,318 ","$6,257,447,943 "
80,TRON,TRX,"Apr 17, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$1,112,760,166 ","$6,123,244,445 "
81,TRON,TRX,"Apr 16, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$875,267,945 ","$6,298,263,322 "
82,TRON,TRX,"Apr 15, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$1,031,895,769 ","$6,291,273,378 "
83,TRON,TRX,"Apr 14, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$1,055,022,478 ","$6,112,853,791 "
84,TRON,TRX,"Apr 13, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$1,020,106,607 ","$6,253,475,115 "
85,TRON,TRX,"Apr 12, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$1,043,273,712 ","$6,095,116,718 "
86,TRON,TRX,"Apr 11, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$1,069,383,981 ","$5,919,576,468 "
87,TRON,TRX,"Apr 10, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$1,102,729,641 ","$6,357,708,089 "
88,TRON,TRX,"Apr 09, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$1,129,762,089 ","$6,503,262,091 "
89,TRON,TRX,"Apr 08, 2022",$0.06 ,$0.07 ,$0.06 ,$0.06 ,"$872,570,450 ","$6,356,322,989 "
90,TRON,TRX,"Apr 07, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$971,910,242 ","$6,550,742,630 "
91,TRON,TRX,"Apr 06, 2022",$0.07 ,$0.07 ,$0.06 ,$0.06 ,"$1,529,128,179 ","$6,434,699,321 "
92,TRON,TRX,"Apr 05, 2022",$0.07 ,$0.07 ,$0.07 ,$0.07 ,"$1,507,602,616 ","$7,059,192,972 "
93,TRON,TRX,"Apr 04, 2022",$0.07 ,$0.07 ,$0.07 ,$0.07 ,"$1,513,711,813 ","$7,200,581,361 "
94,TRON,TRX,"Apr 03, 2022",$0.07 ,$0.07 ,$0.07 ,$0.07 ,"$949,584,135 ","$7,438,923,132 "
95,TRON,TRX,"Apr 02, 2022",$0.07 ,$0.08 ,$0.07 ,$0.07 ,"$1,022,431,667 ","$7,448,456,084 "
96,TRON,TRX,"Apr 01, 2022",$0.07 ,$0.08 ,$0.07 ,$0.07 ,"$1,135,129,855 ","$7,615,694,201 "
97,TRON,TRX,"Mar 31, 2022",$0.07 ,$0.08 ,$0.07 ,$0.07 ,"$2,057,808,251 ","$7,512,332,331 "
98,TRON,TRX,"Mar 30, 2022",$0.07 ,$0.07 ,$0.07 ,$0.07 ,"$1,790,649,644 ","$7,432,319,250 "
99,TRON,TRX,"Mar 29, 2022",$0.07 ,$0.07 ,$0.07 ,$0.07 ,"$1,007,120,138 ","$7,055,760,338 "
100,TRON,TRX,"Mar 28, 2022",$0.07 ,$0.07 ,$0.07 ,$0.07 ,"$1,246,959,758 ","$7,025,243,533 "
101,TRON,TRX,"Mar 27, 2022",$0.07 ,$0.07 ,$0.07 ,$0.07 ,"$1,325,490,972 ","$7,034,548,747 "
102,TRON,TRX,"Mar 26, 2022",$0.06 ,$0.07 ,$0.06 ,$0.07 ,"$977,050,307 ","$6,728,608,476 "
103,TRON,TRX,"Mar 25, 2022",$0.07 ,$0.07 ,$0.06 ,$0.06 ,"$793,393,593 ","$6,556,195,990 "
104,TRON,TRX,"Mar 24, 2022",$0.06 ,$0.07 ,$0.06 ,$0.07 ,"$953,255,096 ","$6,668,749,312 "
105,TRON,TRX,"Mar 23, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$896,960,807 ","$6,543,254,549 "
106,TRON,TRX,"Mar 22, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$1,002,011,711 ","$6,448,949,836 "
107,TRON,TRX,"Mar 21, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$926,959,844 ","$6,283,645,574 "
108,TRON,TRX,"Mar 20, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$919,041,984 ","$6,248,746,825 "
109,TRON,TRX,"Mar 19, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$696,942,473 ","$6,296,648,110 "
110,TRON,TRX,"Mar 18, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$631,362,750 ","$6,274,397,246 "
111,TRON,TRX,"Mar 17, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$522,659,354 ","$6,183,755,864 "
112,TRON,TRX,"Mar 16, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$826,564,020 ","$6,213,023,998 "
113,TRON,TRX,"Mar 15, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$744,609,517 ","$6,153,717,586 "
114,TRON,TRX,"Mar 14, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$824,441,089 ","$6,117,409,473 "
115,TRON,TRX,"Mar 13, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$680,268,525 ","$6,038,123,248 "
116,TRON,TRX,"Mar 12, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$662,171,997 ","$6,069,944,299 "
117,TRON,TRX,"Mar 11, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$958,304,319 ","$6,130,233,415 "
118,TRON,TRX,"Mar 10, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$1,114,796,677 ","$6,089,791,685 "
119,TRON,TRX,"Mar 09, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$1,111,369,248 ","$6,188,798,382 "
120,TRON,TRX,"Mar 08, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$1,091,513,262 ","$6,158,648,538 "
121,TRON,TRX,"Mar 07, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$893,261,081 ","$5,969,131,281 "
122,TRON,TRX,"Mar 06, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$758,260,527 ","$5,993,655,740 "
123,TRON,TRX,"Mar 05, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$657,435,476 ","$6,147,160,738 "
124,TRON,TRX,"Mar 04, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$777,565,049 ","$5,919,742,918 "
125,TRON,TRX,"Mar 03, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$641,921,174 ","$6,100,270,224 "
126,TRON,TRX,"Mar 02, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$724,474,999 ","$6,257,727,513 "
127,TRON,TRX,"Mar 01, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$803,573,245 ","$6,320,391,294 "
128,TRON,TRX,"Feb 28, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$971,123,894 ","$6,282,405,384 "
129,TRON,TRX,"Feb 27, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$1,374,458,612 ","$5,906,579,508 "
130,TRON,TRX,"Feb 26, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$946,242,863 ","$6,057,054,404 "
131,TRON,TRX,"Feb 25, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$1,432,622,630 ","$6,053,871,732 "
132,TRON,TRX,"Feb 24, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$1,307,665,649 ","$6,219,495,738 "
133,TRON,TRX,"Feb 23, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$987,073,097 ","$6,203,958,331 "
134,TRON,TRX,"Feb 22, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$1,008,773,090 ","$6,376,961,828 "
135,TRON,TRX,"Feb 21, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$1,208,227,105 ","$6,067,910,363 "
136,TRON,TRX,"Feb 20, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$901,307,183 ","$6,316,407,905 "
137,TRON,TRX,"Feb 19, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$753,293,121 ","$6,468,225,283 "
138,TRON,TRX,"Feb 18, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$891,046,818 ","$6,426,729,002 "
139,TRON,TRX,"Feb 17, 2022",$0.07 ,$0.07 ,$0.06 ,$0.06 ,"$1,053,177,299 ","$6,358,951,639 "
140,TRON,TRX,"Feb 16, 2022",$0.07 ,$0.07 ,$0.07 ,$0.07 ,"$895,487,514 ","$6,765,237,227 "
141,TRON,TRX,"Feb 15, 2022",$0.06 ,$0.07 ,$0.06 ,$0.07 ,"$925,056,523 ","$6,803,629,843 "
142,TRON,TRX,"Feb 14, 2022",$0.06 ,$0.07 ,$0.06 ,$0.06 ,"$858,657,148 ","$6,569,893,196 "
143,TRON,TRX,"Feb 13, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$971,646,317 ","$6,561,416,689 "
144,TRON,TRX,"Feb 12, 2022",$0.06 ,$0.07 ,$0.06 ,$0.06 ,"$1,088,288,712 ","$6,462,136,914 "
145,TRON,TRX,"Feb 11, 2022",$0.07 ,$0.07 ,$0.06 ,$0.06 ,"$1,361,740,340 ","$6,519,287,917 "
146,TRON,TRX,"Feb 10, 2022",$0.07 ,$0.07 ,$0.07 ,$0.07 ,"$1,231,341,478 ","$6,988,892,877 "
147,TRON,TRX,"Feb 09, 2022",$0.07 ,$0.07 ,$0.07 ,$0.07 ,"$1,096,017,424 ","$7,107,064,041 "
148,TRON,TRX,"Feb 08, 2022",$0.07 ,$0.07 ,$0.07 ,$0.07 ,"$1,032,224,697 ","$6,937,118,193 "
149,TRON,TRX,"Feb 07, 2022",$0.07 ,$0.07 ,$0.07 ,$0.07 ,"$904,658,907 ","$6,979,316,915 "
150,TRON,TRX,"Feb 06, 2022",$0.06 ,$0.07 ,$0.06 ,$0.07 ,"$670,345,285 ","$6,739,624,754 "
151,TRON,TRX,"Feb 05, 2022",$0.06 ,$0.07 ,$0.06 ,$0.06 ,"$866,798,264 ","$6,592,435,973 "
152,TRON,TRX,"Feb 04, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$955,304,604 ","$6,556,801,510 "
153,TRON,TRX,"Feb 03, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$849,458,813 ","$6,073,357,302 "
154,TRON,TRX,"Feb 02, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$740,774,665 ","$5,970,234,713 "
155,TRON,TRX,"Feb 01, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$735,081,397 ","$6,094,574,698 "
156,TRON,TRX,"Jan 31, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$779,591,396 ","$6,020,618,165 "
157,TRON,TRX,"Jan 30, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$539,574,622 ","$5,979,231,502 "
158,TRON,TRX,"Jan 29, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$693,230,761 ","$6,135,416,111 "
159,TRON,TRX,"Jan 28, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$608,753,944 ","$5,863,146,950 "
160,TRON,TRX,"Jan 27, 2022",$0.06 ,$0.06 ,$0.05 ,$0.06 ,"$740,762,468 ","$5,742,068,979 "
161,TRON,TRX,"Jan 26, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$1,020,554,347 ","$5,728,276,624 "
162,TRON,TRX,"Jan 25, 2022",$0.06 ,$0.06 ,$0.05 ,$0.06 ,"$1,109,217,822 ","$5,688,488,576 "
163,TRON,TRX,"Jan 24, 2022",$0.06 ,$0.06 ,$0.05 ,$0.06 ,"$1,622,227,424 ","$5,603,853,355 "
164,TRON,TRX,"Jan 23, 2022",$0.06 ,$0.06 ,$0.06 ,$0.06 ,"$1,128,920,315 ","$5,861,547,468 "
165,TRON,TRX,"Jan 22, 2022",$0.06 ,$0.06 ,$0.05 ,$0.06 ,"$1,742,549,671 ","$5,771,305,385 "
166,TRON,TRX,"Jan 21, 2022",$0.07 ,$0.07 ,$0.06 ,$0.06 ,"$1,380,540,047 ","$6,201,428,314 "
167,TRON,TRX,"Jan 20, 2022",$0.07 ,$0.07 ,$0.07 ,$0.07 ,"$771,683,932 ","$6,896,971,089 "
168,TRON,TRX,"Jan 19, 2022",$0.07 ,$0.07 ,$0.07 ,$0.07 ,"$1,076,902,669 ","$7,054,233,479 "
169,TRON,TRX,"Jan 18, 2022",$0.07 ,$0.07 ,$0.07 ,$0.07 ,"$1,136,342,399 ","$6,973,437,373 "
170,TRON,TRX,"Jan 17, 2022",$0.07 ,$0.07 ,$0.07 ,$0.07 ,"$1,187,460,204 ","$7,208,498,640 "
171,TRON,TRX,"Jan 16, 2022",$0.07 ,$0.07 ,$0.07 ,$0.07 ,"$795,161,568 ","$7,115,107,616 "
172,TRON,TRX,"Jan 15, 2022",$0.07 ,$0.07 ,$0.07 ,$0.07 ,"$745,432,667 ","$6,979,828,689 "
173,TRON,TRX,"Jan 14, 2022",$0.07 ,$0.07 ,$0.07 ,$0.07 ,"$1,245,430,751 ","$6,890,547,720 "
174,TRON,TRX,"Jan 13, 2022",$0.07 ,$0.07 ,$0.07 ,$0.07 ,"$1,064,293,958 ","$6,748,845,854 "
175,TRON,TRX,"Jan 12, 2022",$0.06 ,$0.07 ,$0.06 ,$0.07 ,"$793,399,590 ","$6,931,461,888 "
176,TRON,TRX,"Jan 11, 2022",$0.06 ,$0.07 ,$0.06 ,$0.06 ,"$993,256,206 ","$6,612,880,652 "
177,TRON,TRX,"Jan 10, 2022",$0.07 ,$0.07 ,$0.06 ,$0.06 ,"$1,210,963,183 ","$6,473,614,907 "
178,TRON,TRX,"Jan 09, 2022",$0.07 ,$0.07 ,$0.07 ,$0.07 ,"$888,640,481 ","$6,749,014,194 "
179,TRON,TRX,"Jan 08, 2022",$0.07 ,$0.07 ,$0.06 ,$0.07 ,"$1,054,607,408 ","$6,693,576,450 "
180,TRON,TRX,"Jan 07, 2022",$0.07 ,$0.07 ,$0.07 ,$0.07 ,"$1,606,695,992 ","$6,938,509,518 "
181,TRON,TRX,"Jan 06, 2022",$0.07 ,$0.07 ,$0.07 ,$0.07 ,"$1,852,557,542 ","$7,242,685,925 "
