Sr. No.,Name,Symbol,Date,Open,High,Low,Close,Volume,Market Cap
91,Shiba Inu,SHIB,"Apr 06, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,296,200,471 ","$13,383,112,500 "
92,Shiba Inu,SHIB,"Apr 05, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,507,483,085 ","$14,671,518,445 "
93,Shiba Inu,SHIB,"Apr 04, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,101,356,399 ","$14,543,730,547 "
94,Shiba Inu,SHIB,"Apr 03, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$918,512,393 ","$14,709,211,244 "
95,Shiba Inu,SHIB,"Apr 02, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,189,366,972 ","$14,170,610,711 "
96,Shiba Inu,SHIB,"Apr 01, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,141,763,445 ","$14,352,022,004 "
97,Shiba Inu,SHIB,"Mar 31, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,418,516,436 ","$14,186,510,284 "
98,Shiba Inu,SHIB,"Mar 30, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,629,913,880 ","$15,036,772,353 "
99,Shiba Inu,SHIB,"Mar 29, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,063,838,416 ","$15,020,321,827 "
100,Shiba Inu,SHIB,"Mar 28, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$3,561,607,258 ","$14,534,985,728 "
101,Shiba Inu,SHIB,"Mar 27, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$792,774,798 ","$14,041,471,288 "
102,Shiba Inu,SHIB,"Mar 26, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$472,902,729 ","$13,406,983,202 "
103,Shiba Inu,SHIB,"Mar 25, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$906,531,254 ","$13,253,532,541 "
104,Shiba Inu,SHIB,"Mar 24, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,339,708,814 ","$13,526,904,312 "
105,Shiba Inu,SHIB,"Mar 23, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,272,114,432 ","$13,425,008,365 "
106,Shiba Inu,SHIB,"Mar 22, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$987,790,840 ","$12,878,105,657 "
107,Shiba Inu,SHIB,"Mar 21, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$746,003,820 ","$12,602,125,095 "
108,Shiba Inu,SHIB,"Mar 20, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,176,567,440 ","$12,697,232,753 "
109,Shiba Inu,SHIB,"Mar 19, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,912,871,449 ","$13,264,112,789 "
110,Shiba Inu,SHIB,"Mar 18, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$696,479,699 ","$12,267,578,636 "
111,Shiba Inu,SHIB,"Mar 17, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$594,487,997 ","$12,191,790,304 "
112,Shiba Inu,SHIB,"Mar 16, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$841,713,079 ","$12,449,312,538 "
113,Shiba Inu,SHIB,"Mar 15, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$640,514,222 ","$11,884,993,823 "
114,Shiba Inu,SHIB,"Mar 14, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$632,243,876 ","$12,094,639,056 "
115,Shiba Inu,SHIB,"Mar 13, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$660,720,467 ","$11,836,278,668 "
116,Shiba Inu,SHIB,"Mar 12, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$438,871,956 ","$12,168,155,989 "
117,Shiba Inu,SHIB,"Mar 11, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$748,848,965 ","$12,127,949,431 "
118,Shiba Inu,SHIB,"Mar 10, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$818,094,363 ","$12,427,268,570 "
119,Shiba Inu,SHIB,"Mar 09, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$951,434,921 ","$13,101,058,071 "
120,Shiba Inu,SHIB,"Mar 08, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$703,855,373 ","$12,568,886,534 "
121,Shiba Inu,SHIB,"Mar 07, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$877,141,756 ","$12,547,510,712 "
122,Shiba Inu,SHIB,"Mar 06, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$639,453,988 ","$12,922,909,175 "
123,Shiba Inu,SHIB,"Mar 05, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$722,836,004 ","$13,501,300,578 "
