Sr. No.,Name,Symbol,Date,Open,High,Low,Close,Volume,Market Cap
56,BNB,BNB,"May 11, 2022",$319.12 ,$322.77 ,$262.62 ,$269.96 ,"$3,870,618,668 ","$44,078,705,120 "
57,BNB,BNB,"May 10, 2022",$298.82 ,$332.44 ,$290.59 ,$319.33 ,"$3,210,603,809 ","$52,138,741,397 "
58,BNB,BNB,"May 09, 2022",$355.38 ,$358.95 ,$299.35 ,$299.35 ,"$2,943,374,129 ","$48,876,789,614 "
59,BNB,BNB,"May 08, 2022",$365.73 ,$366.51 ,$351.14 ,$355.40 ,"$1,875,845,651 ","$58,028,429,299 "
60,BNB,BNB,"May 07, 2022",$379.29 ,$380.39 ,$361.20 ,$365.68 ,"$1,527,960,119 ","$59,707,794,715 "
61,BNB,BNB,"May 06, 2022",$378.76 ,$382.68 ,$371.97 ,$379.30 ,"$1,834,770,716 ","$61,931,654,721 "
62,BNB,BNB,"May 05, 2022",$402.47 ,$412.40 ,$372.55 ,$378.77 ,"$2,389,487,319 ","$61,845,010,684 "
63,BNB,BNB,"May 04, 2022",$383.48 ,$402.86 ,$383.43 ,$402.50 ,"$1,714,496,792 ","$65,719,415,309 "
64,BNB,BNB,"May 03, 2022",$389.63 ,$391.75 ,$380.35 ,$383.48 ,"$1,295,877,765 ","$62,612,768,113 "
65,BNB,BNB,"May 02, 2022",$390.26 ,$392.22 ,$382.77 ,$389.67 ,"$1,388,077,917 ","$63,624,245,328 "
66,BNB,BNB,"May 01, 2022",$377.77 ,$391.08 ,$377.29 ,$390.28 ,"$1,553,846,706 ","$63,724,060,207 "
67,BNB,BNB,"Apr 30, 2022",$393.00 ,$399.59 ,$377.77 ,$377.77 ,"$1,467,605,770 ","$61,680,787,861 "
68,BNB,BNB,"Apr 29, 2022",$406.64 ,$410.18 ,$390.54 ,$393.06 ,"$1,928,209,754 ","$64,177,999,275 "
69,BNB,BNB,"Apr 28, 2022",$391.44 ,$408.23 ,$388.88 ,$406.72 ,"$2,116,381,172 ","$66,407,717,794 "
70,BNB,BNB,"Apr 27, 2022",$385.56 ,$394.46 ,$384.08 ,$391.45 ,"$1,512,587,369 ","$63,914,091,442 "
71,BNB,BNB,"Apr 26, 2022",$404.27 ,$407.08 ,$382.08 ,$385.48 ,"$1,671,963,898 ","$62,940,507,764 "
72,BNB,BNB,"Apr 25, 2022",$399.13 ,$404.87 ,$383.19 ,$404.35 ,"$1,910,707,893 ","$66,021,090,788 "
73,BNB,BNB,"Apr 24, 2022",$401.53 ,$405.43 ,$398.35 ,$399.11 ,"$1,222,468,479 ","$65,164,719,261 "
74,BNB,BNB,"Apr 23, 2022",$406.99 ,$407.90 ,$399.28 ,$401.65 ,"$1,354,484,386 ","$65,580,599,125 "
75,BNB,BNB,"Apr 22, 2022",$404.97 ,$413.28 ,$404.11 ,$406.99 ,"$1,895,749,713 ","$66,451,690,521 "
76,BNB,BNB,"Apr 21, 2022",$418.32 ,$425.47 ,$402.08 ,$405.02 ,"$2,190,281,843 ","$66,130,679,968 "
77,BNB,BNB,"Apr 20, 2022",$422.36 ,$430.98 ,$415.73 ,$418.35 ,"$2,035,166,767 ","$68,307,615,205 "
78,BNB,BNB,"Apr 19, 2022",$417.01 ,$424.27 ,$415.10 ,$422.39 ,"$1,854,452,731 ","$68,966,079,720 "
79,BNB,BNB,"Apr 18, 2022",$407.43 ,$417.95 ,$397.15 ,$416.97 ,"$1,925,668,122 ","$68,848,474,348 "
80,BNB,BNB,"Apr 17, 2022",$417.41 ,$417.88 ,$406.17 ,$407.38 ,"$1,088,306,780 ","$67,264,889,167 "
81,BNB,BNB,"Apr 16, 2022",$417.29 ,$418.66 ,$411.91 ,$417.48 ,"$1,022,481,382 ","$68,932,688,179 "
82,BNB,BNB,"Apr 15, 2022",$414.67 ,$419.80 ,$413.27 ,$417.29 ,"$1,242,920,077 ","$68,902,190,654 "
83,BNB,BNB,"Apr 14, 2022",$423.07 ,$426.81 ,$412.05 ,$414.66 ,"$1,615,484,732 ","$68,467,932,859 "
84,BNB,BNB,"Apr 13, 2022",$413.81 ,$424.34 ,$411.06 ,$423.13 ,"$1,932,053,164 ","$69,865,882,647 "
85,BNB,BNB,"Apr 12, 2022",$394.29 ,$416.64 ,$393.17 ,$413.87 ,"$2,140,526,232 ","$68,337,523,387 "
86,BNB,BNB,"Apr 11, 2022",$418.66 ,$419.49 ,$392.11 ,$394.09 ,"$2,192,782,724 ","$65,070,349,746 "
87,BNB,BNB,"Apr 10, 2022",$427.15 ,$429.36 ,$418.59 ,$418.59 ,"$1,410,282,903 ","$69,116,334,131 "
88,BNB,BNB,"Apr 09, 2022",$421.67 ,$428.02 ,$420.27 ,$427.15 ,"$1,399,108,286 ","$70,530,128,696 "
89,BNB,BNB,"Apr 08, 2022",$436.93 ,$440.64 ,$419.43 ,$421.68 ,"$1,951,923,760 ","$69,625,982,492 "
90,BNB,BNB,"Apr 07, 2022",$420.18 ,$438.29 ,$417.60 ,$436.80 ,"$2,125,042,415 ","$72,122,470,078 "
91,BNB,BNB,"Apr 06, 2022",$445.00 ,$445.03 ,$418.88 ,$420.15 ,"$2,323,241,738 ","$69,373,208,035 "
92,BNB,BNB,"Apr 05, 2022",$447.63 ,$459.81 ,$445.04 ,$445.17 ,"$2,268,650,039 ","$73,505,457,939 "
93,BNB,BNB,"Apr 04, 2022",$450.26 ,$450.43 ,$434.18 ,$447.52 ,"$2,248,856,403 ","$73,893,866,574 "
94,BNB,BNB,"Apr 03, 2022",$436.87 ,$455.23 ,$432.82 ,$450.35 ,"$2,128,734,028 ","$74,360,146,489 "
95,BNB,BNB,"Apr 02, 2022",$446.84 ,$453.56 ,$436.78 ,$436.96 ,"$2,272,901,729 ","$72,148,650,722 "
96,BNB,BNB,"Apr 01, 2022",$429.12 ,$446.80 ,$414.75 ,$446.60 ,"$2,718,206,274 ","$73,741,849,989 "
97,BNB,BNB,"Mar 31, 2022",$442.66 ,$451.96 ,$424.95 ,$428.92 ,"$2,632,534,284 ","$70,821,236,650 "
98,BNB,BNB,"Mar 30, 2022",$434.43 ,$448.95 ,$427.69 ,$442.68 ,"$2,181,737,151 ","$73,094,686,974 "
99,BNB,BNB,"Mar 29, 2022",$430.07 ,$441.51 ,$430.07 ,$434.51 ,"$1,987,696,098 ","$71,744,167,467 "
100,BNB,BNB,"Mar 28, 2022",$430.55 ,$440.73 ,$428.57 ,$430.39 ,"$2,128,699,500 ","$71,064,748,023 "
101,BNB,BNB,"Mar 27, 2022",$415.93 ,$431.03 ,$412.38 ,$430.50 ,"$1,499,505,093 ","$71,083,302,849 "
102,BNB,BNB,"Mar 26, 2022",$410.82 ,$416.32 ,$407.98 ,$415.92 ,"$1,082,240,527 ","$68,675,332,555 "
103,BNB,BNB,"Mar 25, 2022",$414.15 ,$421.15 ,$406.30 ,$410.81 ,"$1,678,265,707 ","$67,831,809,808 "
104,BNB,BNB,"Mar 24, 2022",$408.55 ,$416.51 ,$406.01 ,$414.13 ,"$1,831,451,218 ","$68,379,307,292 "
105,BNB,BNB,"Mar 23, 2022",$404.33 ,$411.03 ,$398.86 ,$408.61 ,"$1,645,651,129 ","$67,468,320,449 "
