Sr. No.,Name,Symbol,Date,Open,High,Low,Close,Volume,Market Cap
51,Cardano,ADA,"May 16, 2022",$0.60 ,$0.61 ,$0.55 ,$0.56 ,"$1,291,715,346 ","$18,828,281,214 "
52,Cardano,ADA,"May 15, 2022",$0.54 ,$0.60 ,$0.52 ,$0.60 ,"$1,090,431,332 ","$20,167,153,400 "
53,Cardano,ADA,"May 14, 2022",$0.53 ,$0.55 ,$0.49 ,$0.54 ,"$1,178,703,676 ","$18,197,419,582 "
54,Cardano,ADA,"May 13, 2022",$0.47 ,$0.60 ,$0.47 ,$0.53 ,"$1,946,134,960 ","$17,850,954,700 "
55,Cardano,ADA,"May 12, 2022",$0.51 ,$0.55 ,$0.41 ,$0.47 ,"$2,798,263,564 ","$15,983,742,074 "
56,Cardano,ADA,"May 11, 2022",$0.63 ,$0.66 ,$0.48 ,$0.51 ,"$2,692,548,110 ","$17,301,359,976 "
57,Cardano,ADA,"May 10, 2022",$0.61 ,$0.70 ,$0.59 ,$0.63 ,"$2,372,592,084 ","$21,229,119,364 "
58,Cardano,ADA,"May 09, 2022",$0.74 ,$0.75 ,$0.61 ,$0.61 ,"$2,306,123,277 ","$20,592,042,144 "
59,Cardano,ADA,"May 08, 2022",$0.76 ,$0.76 ,$0.73 ,$0.74 ,"$1,085,127,147 ","$25,012,203,840 "
60,Cardano,ADA,"May 07, 2022",$0.78 ,$0.79 ,$0.75 ,$0.76 ,"$801,558,914 ","$25,767,047,428 "
61,Cardano,ADA,"May 06, 2022",$0.79 ,$0.80 ,$0.77 ,$0.78 ,"$1,312,283,636 ","$26,493,407,296 "
62,Cardano,ADA,"May 05, 2022",$0.90 ,$0.90 ,$0.78 ,$0.79 ,"$1,802,128,590 ","$26,703,424,886 "
63,Cardano,ADA,"May 04, 2022",$0.77 ,$0.90 ,$0.77 ,$0.90 ,"$1,516,023,155 ","$30,334,822,293 "
64,Cardano,ADA,"May 03, 2022",$0.78 ,$0.80 ,$0.76 ,$0.77 ,"$649,650,331 ","$26,028,116,860 "
65,Cardano,ADA,"May 02, 2022",$0.79 ,$0.80 ,$0.77 ,$0.78 ,"$805,325,174 ","$26,431,509,847 "
66,Cardano,ADA,"May 01, 2022",$0.76 ,$0.80 ,$0.75 ,$0.79 ,"$928,448,231 ","$26,676,154,077 "
67,Cardano,ADA,"Apr 30, 2022",$0.81 ,$0.82 ,$0.74 ,$0.76 ,"$868,001,173 ","$25,539,225,299 "
68,Cardano,ADA,"Apr 29, 2022",$0.84 ,$0.85 ,$0.79 ,$0.81 ,"$874,797,260 ","$27,161,353,317 "
69,Cardano,ADA,"Apr 28, 2022",$0.84 ,$0.85 ,$0.83 ,$0.84 ,"$836,357,358 ","$28,485,470,786 "
70,Cardano,ADA,"Apr 27, 2022",$0.83 ,$0.85 ,$0.82 ,$0.84 ,"$927,312,593 ","$28,360,842,945 "
71,Cardano,ADA,"Apr 26, 2022",$0.90 ,$0.90 ,$0.82 ,$0.83 ,"$1,020,049,782 ","$27,923,948,978 "
72,Cardano,ADA,"Apr 25, 2022",$0.89 ,$0.90 ,$0.83 ,$0.90 ,"$1,139,869,029 ","$30,321,103,824 "
73,Cardano,ADA,"Apr 24, 2022",$0.89 ,$0.90 ,$0.88 ,$0.89 ,"$487,629,549 ","$29,916,574,843 "
74,Cardano,ADA,"Apr 23, 2022",$0.91 ,$0.91 ,$0.88 ,$0.89 ,"$447,997,661 ","$29,977,242,757 "
75,Cardano,ADA,"Apr 22, 2022",$0.91 ,$0.92 ,$0.89 ,$0.91 ,"$725,788,912 ","$30,618,776,353 "
76,Cardano,ADA,"Apr 21, 2022",$0.94 ,$0.97 ,$0.90 ,$0.91 ,"$871,111,347 ","$30,718,519,492 "
77,Cardano,ADA,"Apr 20, 2022",$0.95 ,$0.97 ,$0.93 ,$0.94 ,"$828,312,845 ","$31,637,661,422 "
78,Cardano,ADA,"Apr 19, 2022",$0.94 ,$0.95 ,$0.93 ,$0.95 ,"$777,142,382 ","$32,177,436,406 "
79,Cardano,ADA,"Apr 18, 2022",$0.92 ,$0.94 ,$0.88 ,$0.94 ,"$1,105,222,191 ","$31,617,034,028 "
80,Cardano,ADA,"Apr 17, 2022",$0.95 ,$0.96 ,$0.92 ,$0.92 ,"$528,371,933 ","$30,966,833,579 "
81,Cardano,ADA,"Apr 16, 2022",$0.95 ,$0.96 ,$0.94 ,$0.95 ,"$468,473,785 ","$32,154,042,903 "
82,Cardano,ADA,"Apr 15, 2022",$0.93 ,$0.96 ,$0.93 ,$0.95 ,"$574,655,010 ","$32,211,230,516 "
83,Cardano,ADA,"Apr 14, 2022",$0.97 ,$0.98 ,$0.93 ,$0.93 ,"$812,010,499 ","$31,458,690,205 "
84,Cardano,ADA,"Apr 13, 2022",$0.96 ,$0.98 ,$0.94 ,$0.97 ,"$791,702,878 ","$32,898,493,640 "
85,Cardano,ADA,"Apr 12, 2022",$0.92 ,$0.98 ,$0.92 ,$0.96 ,"$1,076,130,201 ","$32,238,576,331 "
86,Cardano,ADA,"Apr 11, 2022",$1.03 ,$1.03 ,$0.92 ,$0.92 ,"$1,398,303,911 ","$31,067,541,492 "
87,Cardano,ADA,"Apr 10, 2022",$1.05 ,$1.07 ,$1.03 ,$1.03 ,"$626,332,866 ","$34,795,020,604 "
88,Cardano,ADA,"Apr 09, 2022",$1.03 ,$1.05 ,$1.02 ,$1.05 ,"$640,896,639 ","$35,271,935,757 "
89,Cardano,ADA,"Apr 08, 2022",$1.09 ,$1.10 ,$1.02 ,$1.03 ,"$926,095,649 ","$34,641,111,043 "
90,Cardano,ADA,"Apr 07, 2022",$1.05 ,$1.10 ,$1.05 ,$1.09 ,"$1,139,697,598 ","$36,854,215,826 "
91,Cardano,ADA,"Apr 06, 2022",$1.17 ,$1.17 ,$1.05 ,$1.05 ,"$1,710,318,316 ","$35,533,696,287 "
92,Cardano,ADA,"Apr 05, 2022",$1.21 ,$1.22 ,$1.17 ,$1.17 ,"$1,188,106,135 ","$39,517,520,585 "
93,Cardano,ADA,"Apr 04, 2022",$1.19 ,$1.24 ,$1.17 ,$1.21 ,"$2,447,778,820 ","$40,923,596,993 "
94,Cardano,ADA,"Apr 03, 2022",$1.16 ,$1.20 ,$1.15 ,$1.19 ,"$976,725,814 ","$40,012,506,060 "
95,Cardano,ADA,"Apr 02, 2022",$1.17 ,$1.19 ,$1.15 ,$1.16 ,"$1,224,117,012 ","$39,002,558,741 "
96,Cardano,ADA,"Apr 01, 2022",$1.14 ,$1.17 ,$1.11 ,$1.17 ,"$1,687,785,845 ","$39,320,320,850 "
97,Cardano,ADA,"Mar 31, 2022",$1.19 ,$1.23 ,$1.14 ,$1.14 ,"$1,745,903,089 ","$38,525,050,494 "
98,Cardano,ADA,"Mar 30, 2022",$1.19 ,$1.22 ,$1.17 ,$1.19 ,"$1,424,442,312 ","$40,162,593,159 "
99,Cardano,ADA,"Mar 29, 2022",$1.17 ,$1.24 ,$1.17 ,$1.19 ,"$1,761,798,381 ","$40,171,531,364 "
100,Cardano,ADA,"Mar 28, 2022",$1.18 ,$1.24 ,$1.16 ,$1.17 ,"$2,304,056,098 ","$39,465,734,602 "
101,Cardano,ADA,"Mar 27, 2022",$1.15 ,$1.18 ,$1.11 ,$1.18 ,"$1,322,194,562 ","$39,869,330,421 "
102,Cardano,ADA,"Mar 26, 2022",$1.10 ,$1.16 ,$1.08 ,$1.15 ,"$1,407,171,432 ","$38,805,199,846 "
103,Cardano,ADA,"Mar 25, 2022",$1.13 ,$1.16 ,$1.08 ,$1.10 ,"$2,232,929,187 ","$37,027,658,835 "
104,Cardano,ADA,"Mar 24, 2022",$1.11 ,$1.19 ,$1.09 ,$1.13 ,"$3,671,006,856 ","$38,096,317,685 "
105,Cardano,ADA,"Mar 23, 2022",$0.98 ,$1.11 ,$0.96 ,$1.11 ,"$3,447,683,427 ","$37,336,914,012 "
106,Cardano,ADA,"Mar 22, 2022",$0.92 ,$0.99 ,$0.91 ,$0.98 ,"$1,699,537,576 ","$32,919,083,336 "
107,Cardano,ADA,"Mar 21, 2022",$0.88 ,$0.93 ,$0.87 ,$0.92 ,"$1,233,477,886 ","$30,907,828,322 "
108,Cardano,ADA,"Mar 20, 2022",$0.90 ,$0.91 ,$0.87 ,$0.88 ,"$949,951,339 ","$29,569,834,894 "
109,Cardano,ADA,"Mar 19, 2022",$0.85 ,$0.91 ,$0.85 ,$0.90 ,"$1,103,521,076 ","$30,375,978,940 "
110,Cardano,ADA,"Mar 18, 2022",$0.84 ,$0.86 ,$0.82 ,$0.85 ,"$792,706,852 ","$28,761,040,867 "
111,Cardano,ADA,"Mar 17, 2022",$0.84 ,$0.86 ,$0.83 ,$0.84 ,"$909,733,920 ","$28,199,952,006 "
112,Cardano,ADA,"Mar 16, 2022",$0.80 ,$0.84 ,$0.80 ,$0.84 ,"$1,233,395,707 ","$28,253,650,679 "
113,Cardano,ADA,"Mar 15, 2022",$0.80 ,$0.82 ,$0.79 ,$0.80 ,"$832,137,304 ","$26,960,637,777 "
114,Cardano,ADA,"Mar 14, 2022",$0.79 ,$0.81 ,$0.78 ,$0.80 ,"$924,771,999 ","$27,081,802,424 "
115,Cardano,ADA,"Mar 13, 2022",$0.79 ,$0.82 ,$0.78 ,$0.79 ,"$772,035,954 ","$26,646,535,268 "
116,Cardano,ADA,"Mar 12, 2022",$0.79 ,$0.80 ,$0.79 ,$0.79 ,"$493,606,091 ","$26,635,767,714 "
117,Cardano,ADA,"Mar 11, 2022",$0.81 ,$0.82 ,$0.79 ,$0.79 ,"$792,395,101 ","$26,616,389,148 "
118,Cardano,ADA,"Mar 10, 2022",$0.85 ,$0.85 ,$0.79 ,$0.81 ,"$903,650,101 ","$27,152,129,609 "
119,Cardano,ADA,"Mar 09, 2022",$0.80 ,$0.86 ,$0.80 ,$0.85 ,"$980,869,497 ","$28,599,369,316 "
