Sr. No.,Name,Symbol,Date,Open,High,Low,Close,Volume,Market Cap
50,Dai,DAI,"May 17, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$364,028,605 ","$6,525,285,905 "
51,Dai,DAI,"May 16, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$375,983,904 ","$6,415,405,976 "
52,Dai,DAI,"May 15, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$576,951,806 ","$6,449,794,856 "
53,Dai,DAI,"May 14, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$618,809,656 ","$6,393,860,968 "
54,Dai,DAI,"May 13, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$747,662,744 ","$6,419,350,321 "
55,Dai,DAI,"May 12, 2022",$1.00 ,$1.01 ,$1.00 ,$1.00 ,"$2,353,300,214 ","$6,436,157,518 "
56,Dai,DAI,"May 11, 2022",$1.00 ,$1.00 ,$0.99 ,$1.00 ,"$1,562,848,826 ","$6,603,068,391 "
57,Dai,DAI,"May 10, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$610,204,472 ","$7,349,178,500 "
58,Dai,DAI,"May 09, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$812,403,265 ","$7,531,211,710 "
59,Dai,DAI,"May 08, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$427,840,952 ","$7,917,231,500 "
60,Dai,DAI,"May 07, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$282,790,681 ","$8,368,043,317 "
61,Dai,DAI,"May 06, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$372,626,341 ","$8,516,842,188 "
62,Dai,DAI,"May 05, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$372,013,255 ","$8,510,044,868 "
63,Dai,DAI,"May 04, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$302,316,703 ","$8,560,918,173 "
64,Dai,DAI,"May 03, 2022",$1.00 ,$1.00 ,$1.00 ,$1 ,"$252,428,683 ","$8,646,001,062 "
65,Dai,DAI,"May 02, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$307,365,549 ","$8,705,636,807 "
66,Dai,DAI,"May 01, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$225,580,134 ","$8,789,740,246 "
67,Dai,DAI,"Apr 30, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$310,963,701 ","$8,818,191,590 "
68,Dai,DAI,"Apr 29, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$272,088,804 ","$8,870,236,829 "
